-9.260000000000000000e+02,-3.630000000000000000e+02,4.122000000000000000e+03,1.200000000000000000e+01,-1.100000000000000000e+01,5.700000000000000000e+01
-9.000000000000000000e+02,-2.300000000000000000e+02,3.517000000000000000e+03,-1.110000000000000000e+02,1.740000000000000000e+02,-5.000000000000000000e+00
-7.870000000000000000e+02,-4.880000000000000000e+02,6.860000000000000000e+02,1.980000000000000000e+02,6.000000000000000000e+01,-1.060000000000000000e+02
-4.600000000000000000e+02,4.810000000000000000e+02,6.670000000000000000e+02,-1.380000000000000000e+02,-2.186000000000000000e+03,2.740000000000000000e+02
1.710000000000000000e+03,9.010000000000000000e+02,8.293000000000000000e+03,1.070000000000000000e+03,-8.200000000000000000e+02,-8.420000000000000000e+02
-2.190000000000000000e+02,-9.190000000000000000e+02,5.004000000000000000e+03,5.190000000000000000e+02,-6.610000000000000000e+02,2.350000000000000000e+02
-1.600000000000000000e+02,-4.690000000000000000e+02,4.892000000000000000e+03,1.108000000000000000e+03,-1.362000000000000000e+03,2.760000000000000000e+02
4.590000000000000000e+02,7.310000000000000000e+02,5.131000000000000000e+03,8.410000000000000000e+02,-8.070000000000000000e+02,4.190000000000000000e+02
9.870000000000000000e+02,1.229000000000000000e+03,5.187000000000000000e+03,-8.400000000000000000e+01,1.590000000000000000e+02,-7.000000000000000000e+00
7.280000000000000000e+02,7.530000000000000000e+02,4.066000000000000000e+03,-1.200000000000000000e+02,-4.000000000000000000e+00,-3.100000000000000000e+01
7.930000000000000000e+02,7.010000000000000000e+02,3.918000000000000000e+03,-2.300000000000000000e+01,1.200000000000000000e+01,-3.100000000000000000e+01
8.510000000000000000e+02,7.280000000000000000e+02,4.009000000000000000e+03,-3.100000000000000000e+01,-6.500000000000000000e+01,2.800000000000000000e+01
9.160000000000000000e+02,5.120000000000000000e+02,3.988000000000000000e+03,-6.400000000000000000e+01,-2.000000000000000000e+01,5.900000000000000000e+01
8.630000000000000000e+02,5.570000000000000000e+02,4.024000000000000000e+03,-1.540000000000000000e+02,-2.420000000000000000e+02,1.830000000000000000e+02
8.770000000000000000e+02,6.850000000000000000e+02,4.148000000000000000e+03,1.110000000000000000e+02,1.600000000000000000e+01,1.500000000000000000e+01
8.380000000000000000e+02,7.120000000000000000e+02,4.192000000000000000e+03,-4.000000000000000000e+00,-6.800000000000000000e+01,2.000000000000000000e+01
8.740000000000000000e+02,6.270000000000000000e+02,4.060000000000000000e+03,-5.000000000000000000e+00,1.010000000000000000e+02,-6.500000000000000000e+01
9.120000000000000000e+02,5.950000000000000000e+02,4.067000000000000000e+03,2.700000000000000000e+01,-9.800000000000000000e+01,6.900000000000000000e+01
8.740000000000000000e+02,6.300000000000000000e+02,4.048000000000000000e+03,4.000000000000000000e+01,5.100000000000000000e+01,4.300000000000000000e+01
8.960000000000000000e+02,6.550000000000000000e+02,4.089000000000000000e+03,4.600000000000000000e+01,5.400000000000000000e+01,-9.000000000000000000e+00
9.230000000000000000e+02,6.100000000000000000e+02,3.941000000000000000e+03,5.400000000000000000e+01,-1.200000000000000000e+01,-1.000000000000000000e+01
8.940000000000000000e+02,7.460000000000000000e+02,4.148000000000000000e+03,5.100000000000000000e+01,-6.000000000000000000e+00,-5.300000000000000000e+01
8.700000000000000000e+02,7.110000000000000000e+02,4.204000000000000000e+03,-4.000000000000000000e+00,4.200000000000000000e+01,-5.900000000000000000e+01
9.230000000000000000e+02,6.470000000000000000e+02,4.022000000000000000e+03,-2.000000000000000000e+01,5.900000000000000000e+01,-2.000000000000000000e+00
9.390000000000000000e+02,6.490000000000000000e+02,4.089000000000000000e+03,4.100000000000000000e+01,-6.500000000000000000e+01,-1.800000000000000000e+01
8.630000000000000000e+02,7.060000000000000000e+02,5.021000000000000000e+03,3.500000000000000000e+01,1.200000000000000000e+01,9.700000000000000000e+01
7.420000000000000000e+02,1.010000000000000000e+03,6.654000000000000000e+03,-8.000000000000000000e+01,8.350000000000000000e+02,-3.700000000000000000e+01
9.910000000000000000e+02,1.074000000000000000e+03,6.673000000000000000e+03,-5.530000000000000000e+02,1.727000000000000000e+03,-8.400000000000000000e+01
8.520000000000000000e+02,8.730000000000000000e+02,4.390000000000000000e+03,-9.830000000000000000e+02,1.985000000000000000e+03,-2.480000000000000000e+02
7.900000000000000000e+01,-1.220000000000000000e+02,1.457000000000000000e+03,-9.730000000000000000e+02,1.828000000000000000e+03,-2.570000000000000000e+02
-9.450000000000000000e+02,-9.300000000000000000e+01,1.378000000000000000e+03,-6.140000000000000000e+02,4.650000000000000000e+02,5.300000000000000000e+01
-1.279000000000000000e+03,-5.460000000000000000e+02,2.279000000000000000e+03,-6.900000000000000000e+01,4.600000000000000000e+01,-1.490000000000000000e+02
-1.359000000000000000e+03,-2.850000000000000000e+02,3.647000000000000000e+03,1.320000000000000000e+02,-4.120000000000000000e+02,1.030000000000000000e+02
-1.354000000000000000e+03,-1.530000000000000000e+02,4.394000000000000000e+03,1.800000000000000000e+01,-3.400000000000000000e+02,1.600000000000000000e+01
-1.251000000000000000e+03,-2.910000000000000000e+02,4.279000000000000000e+03,-7.000000000000000000e+00,-1.010000000000000000e+02,-1.500000000000000000e+01
-1.241000000000000000e+03,-2.790000000000000000e+02,4.161000000000000000e+03,1.400000000000000000e+01,-9.300000000000000000e+01,3.200000000000000000e+01
-1.123000000000000000e+03,-3.220000000000000000e+02,4.057000000000000000e+03,9.000000000000000000e+00,1.600000000000000000e+01,-1.800000000000000000e+01
-1.109000000000000000e+03,-2.110000000000000000e+02,4.068000000000000000e+03,4.100000000000000000e+01,-8.400000000000000000e+01,-3.500000000000000000e+01
-1.079000000000000000e+03,-3.600000000000000000e+02,3.996000000000000000e+03,4.900000000000000000e+01,-9.900000000000000000e+01,-2.000000000000000000e+00
-1.173000000000000000e+03,-2.670000000000000000e+02,4.136000000000000000e+03,1.100000000000000000e+01,-6.300000000000000000e+01,-1.200000000000000000e+01
-1.229000000000000000e+03,-1.920000000000000000e+02,4.133000000000000000e+03,-1.800000000000000000e+01,-8.900000000000000000e+01,-2.900000000000000000e+01
-1.131000000000000000e+03,-2.330000000000000000e+02,4.079000000000000000e+03,4.000000000000000000e+00,4.300000000000000000e+01,-3.200000000000000000e+01
-1.125000000000000000e+03,-3.380000000000000000e+02,3.856000000000000000e+03,1.900000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+00
-1.207000000000000000e+03,-1.490000000000000000e+02,4.123000000000000000e+03,4.500000000000000000e+01,-6.600000000000000000e+01,5.000000000000000000e+01
-1.080000000000000000e+03,-2.020000000000000000e+02,4.159000000000000000e+03,-2.100000000000000000e+01,-1.700000000000000000e+01,-9.000000000000000000e+00
-1.105000000000000000e+03,-3.170000000000000000e+02,4.146000000000000000e+03,-3.500000000000000000e+01,6.200000000000000000e+01,2.700000000000000000e+01
-1.142000000000000000e+03,-2.540000000000000000e+02,4.016000000000000000e+03,-2.000000000000000000e+00,1.060000000000000000e+02,-3.500000000000000000e+01
-1.183000000000000000e+03,-2.220000000000000000e+02,3.989000000000000000e+03,-2.300000000000000000e+01,-6.500000000000000000e+01,3.400000000000000000e+01
-9.950000000000000000e+02,-3.170000000000000000e+02,4.079000000000000000e+03,2.500000000000000000e+01,-7.800000000000000000e+01,4.200000000000000000e+01
-1.050000000000000000e+03,-2.140000000000000000e+02,4.062000000000000000e+03,-3.500000000000000000e+01,-5.100000000000000000e+01,-4.800000000000000000e+01
-8.530000000000000000e+02,-1.150000000000000000e+02,3.703000000000000000e+03,-8.200000000000000000e+01,-4.000000000000000000e+01,-3.400000000000000000e+01
-7.870000000000000000e+02,6.300000000000000000e+02,1.259000000000000000e+03,-4.920000000000000000e+02,5.480000000000000000e+02,-6.660000000000000000e+02
-3.590000000000000000e+02,-1.668000000000000000e+03,-1.530000000000000000e+03,6.850000000000000000e+02,-2.770000000000000000e+02,-1.940000000000000000e+02
3.730000000000000000e+02,-1.614000000000000000e+03,-1.362000000000000000e+03,2.577000000000000000e+03,-2.684000000000000000e+03,1.059000000000000000e+03
-1.393000000000000000e+03,1.192900000000000000e+04,5.318000000000000000e+03,1.309800000000000000e+04,-1.140000000000000000e+04,3.529000000000000000e+03
7.787000000000000000e+03,2.584000000000000000e+03,8.517000000000000000e+03,-9.200000000000000000e+02,4.590000000000000000e+02,1.194000000000000000e+03
2.146000000000000000e+03,1.639000000000000000e+03,5.966000000000000000e+03,-9.260000000000000000e+02,1.776000000000000000e+03,2.300000000000000000e+02
3.190000000000000000e+02,1.197000000000000000e+03,3.639000000000000000e+03,-5.620000000000000000e+02,9.390000000000000000e+02,-2.870000000000000000e+02
6.850000000000000000e+02,7.390000000000000000e+02,3.072000000000000000e+03,-8.420000000000000000e+02,6.730000000000000000e+02,-1.400000000000000000e+02
9.330000000000000000e+02,5.000000000000000000e+01,3.212000000000000000e+03,-2.080000000000000000e+02,2.220000000000000000e+02,-4.820000000000000000e+02
1.215000000000000000e+03,3.430000000000000000e+02,4.230000000000000000e+03,-4.300000000000000000e+01,-3.330000000000000000e+02,-3.780000000000000000e+02
1.091000000000000000e+03,2.020000000000000000e+02,4.084000000000000000e+03,-1.000000000000000000e+02,-8.800000000000000000e+01,-2.290000000000000000e+02
1.043000000000000000e+03,1.320000000000000000e+02,4.087000000000000000e+03,-2.290000000000000000e+02,1.610000000000000000e+02,-8.900000000000000000e+01
9.850000000000000000e+02,2.070000000000000000e+02,4.193000000000000000e+03,-2.000000000000000000e+02,1.770000000000000000e+02,-2.000000000000000000e+01
8.350000000000000000e+02,2.770000000000000000e+02,4.165000000000000000e+03,-3.300000000000000000e+01,1.340000000000000000e+02,-6.700000000000000000e+01
7.910000000000000000e+02,1.280000000000000000e+02,4.022000000000000000e+03,-7.500000000000000000e+01,1.510000000000000000e+02,2.500000000000000000e+01
7.220000000000000000e+02,6.400000000000000000e+01,3.959000000000000000e+03,3.000000000000000000e+01,2.270000000000000000e+02,-7.800000000000000000e+01
5.990000000000000000e+02,5.500000000000000000e+01,4.005000000000000000e+03,3.100000000000000000e+01,4.500000000000000000e+01,6.700000000000000000e+01
6.340000000000000000e+02,1.510000000000000000e+02,4.287000000000000000e+03,-3.600000000000000000e+01,-4.400000000000000000e+01,-1.300000000000000000e+01
6.380000000000000000e+02,1.120000000000000000e+02,4.213000000000000000e+03,-1.000000000000000000e+00,7.300000000000000000e+01,2.100000000000000000e+01
5.740000000000000000e+02,2.030000000000000000e+02,4.281000000000000000e+03,1.700000000000000000e+01,-5.200000000000000000e+01,-6.900000000000000000e+01
6.460000000000000000e+02,1.310000000000000000e+02,4.282000000000000000e+03,-6.000000000000000000e+00,-3.500000000000000000e+01,1.000000000000000000e+01
5.150000000000000000e+02,2.400000000000000000e+01,4.815000000000000000e+03,-1.010000000000000000e+02,1.450000000000000000e+02,-2.000000000000000000e+00
6.210000000000000000e+02,7.400000000000000000e+01,7.669000000000000000e+03,2.640000000000000000e+02,6.520000000000000000e+02,-7.000000000000000000e+01
1.540000000000000000e+02,5.240000000000000000e+02,8.828000000000000000e+03,-6.110000000000000000e+02,2.368000000000000000e+03,-7.400000000000000000e+01
1.490000000000000000e+02,4.180000000000000000e+02,4.411000000000000000e+03,-1.033000000000000000e+03,2.924000000000000000e+03,-2.960000000000000000e+02
-5.590000000000000000e+02,-2.300000000000000000e+01,9.600000000000000000e+02,-8.180000000000000000e+02,1.778000000000000000e+03,-6.670000000000000000e+02
-1.239000000000000000e+03,-1.035000000000000000e+03,-1.770000000000000000e+02,4.000000000000000000e+00,-7.400000000000000000e+01,-3.340000000000000000e+02
-9.950000000000000000e+02,-4.190000000000000000e+02,2.284000000000000000e+03,3.210000000000000000e+02,-1.185000000000000000e+03,6.240000000000000000e+02
-1.115000000000000000e+03,-8.800000000000000000e+01,3.598000000000000000e+03,2.270000000000000000e+02,-7.460000000000000000e+02,1.500000000000000000e+02
-1.079000000000000000e+03,-4.150000000000000000e+02,4.027000000000000000e+03,2.580000000000000000e+02,-3.940000000000000000e+02,9.000000000000000000e+00
-1.177000000000000000e+03,-3.460000000000000000e+02,4.220000000000000000e+03,1.840000000000000000e+02,-2.710000000000000000e+02,2.000000000000000000e+01
-1.201000000000000000e+03,-2.730000000000000000e+02,4.243000000000000000e+03,8.200000000000000000e+01,-1.950000000000000000e+02,5.600000000000000000e+01
-1.149000000000000000e+03,-1.910000000000000000e+02,4.099000000000000000e+03,3.800000000000000000e+01,8.700000000000000000e+01,1.500000000000000000e+01
-1.323000000000000000e+03,-2.010000000000000000e+02,3.922000000000000000e+03,2.000000000000000000e+01,-7.000000000000000000e+00,-7.600000000000000000e+01
-1.306000000000000000e+03,-1.350000000000000000e+02,4.055000000000000000e+03,-3.100000000000000000e+01,-1.180000000000000000e+02,3.200000000000000000e+01
-1.235000000000000000e+03,-3.800000000000000000e+02,3.984000000000000000e+03,4.400000000000000000e+01,-6.300000000000000000e+01,-4.600000000000000000e+01
-1.122000000000000000e+03,-3.560000000000000000e+02,4.080000000000000000e+03,1.200000000000000000e+02,1.000000000000000000e+01,-3.900000000000000000e+01
-1.220000000000000000e+03,-1.290000000000000000e+02,4.116000000000000000e+03,1.800000000000000000e+01,-1.010000000000000000e+02,2.900000000000000000e+01
-1.253000000000000000e+03,-1.720000000000000000e+02,4.021000000000000000e+03,-5.700000000000000000e+01,3.000000000000000000e+00,5.600000000000000000e+01
-1.262000000000000000e+03,-1.550000000000000000e+02,3.969000000000000000e+03,-2.300000000000000000e+01,-1.400000000000000000e+01,2.400000000000000000e+01
-1.237000000000000000e+03,-2.400000000000000000e+02,3.917000000000000000e+03,-2.000000000000000000e+00,-5.000000000000000000e+00,1.800000000000000000e+01
-1.194000000000000000e+03,-2.090000000000000000e+02,3.952000000000000000e+03,1.110000000000000000e+02,-2.600000000000000000e+01,3.400000000000000000e+01
-1.137000000000000000e+03,-1.400000000000000000e+02,4.031000000000000000e+03,8.000000000000000000e+01,-8.200000000000000000e+01,4.700000000000000000e+01
-1.224000000000000000e+03,-5.900000000000000000e+01,4.038000000000000000e+03,5.600000000000000000e+01,-4.100000000000000000e+01,4.800000000000000000e+01
-1.009000000000000000e+03,1.600000000000000000e+01,3.908000000000000000e+03,6.000000000000000000e+00,-8.000000000000000000e+01,6.100000000000000000e+01
-6.180000000000000000e+02,1.660000000000000000e+02,3.204000000000000000e+03,-5.360000000000000000e+02,5.910000000000000000e+02,1.250000000000000000e+02
-1.569000000000000000e+03,-1.470000000000000000e+02,-7.260000000000000000e+02,2.810000000000000000e+02,4.720000000000000000e+02,1.170000000000000000e+02
-9.810000000000000000e+02,-2.131000000000000000e+03,-1.353000000000000000e+03,2.128000000000000000e+03,-1.712000000000000000e+03,4.360000000000000000e+02
1.689000000000000000e+03,3.510000000000000000e+03,8.098000000000000000e+03,-5.120000000000000000e+02,-3.678000000000000000e+03,7.690000000000000000e+02
1.617000000000000000e+03,4.650000000000000000e+02,8.290000000000000000e+03,3.880000000000000000e+02,-6.780000000000000000e+02,1.000000000000000000e+02
-8.400000000000000000e+01,6.500000000000000000e+02,5.470000000000000000e+03,2.170000000000000000e+02,-2.050000000000000000e+02,1.720000000000000000e+02
5.600000000000000000e+01,9.820000000000000000e+02,4.875000000000000000e+03,-7.400000000000000000e+01,-1.680000000000000000e+02,1.960000000000000000e+02
5.370000000000000000e+02,8.180000000000000000e+02,4.653000000000000000e+03,-1.010000000000000000e+02,-1.760000000000000000e+02,-9.000000000000000000e+00
8.280000000000000000e+02,5.410000000000000000e+02,4.218000000000000000e+03,-1.190000000000000000e+02,-1.350000000000000000e+02,2.800000000000000000e+01
7.440000000000000000e+02,5.690000000000000000e+02,4.126000000000000000e+03,1.200000000000000000e+01,-1.040000000000000000e+02,5.400000000000000000e+01
6.920000000000000000e+02,5.800000000000000000e+02,4.053000000000000000e+03,3.000000000000000000e+01,-5.200000000000000000e+01,-9.000000000000000000e+00
7.140000000000000000e+02,5.800000000000000000e+02,4.146000000000000000e+03,-5.400000000000000000e+01,-4.300000000000000000e+01,1.200000000000000000e+01
6.740000000000000000e+02,6.710000000000000000e+02,4.085000000000000000e+03,6.000000000000000000e+00,-5.800000000000000000e+01,3.800000000000000000e+01
6.460000000000000000e+02,7.370000000000000000e+02,4.072000000000000000e+03,-4.000000000000000000e+01,-1.900000000000000000e+01,-7.000000000000000000e+01
6.950000000000000000e+02,5.970000000000000000e+02,4.074000000000000000e+03,-4.400000000000000000e+01,5.600000000000000000e+01,-5.800000000000000000e+01
6.970000000000000000e+02,5.560000000000000000e+02,4.145000000000000000e+03,-3.300000000000000000e+01,4.000000000000000000e+00,-9.800000000000000000e+01
7.890000000000000000e+02,4.430000000000000000e+02,4.050000000000000000e+03,4.000000000000000000e+00,-2.500000000000000000e+01,-2.900000000000000000e+01
7.780000000000000000e+02,5.370000000000000000e+02,3.975000000000000000e+03,5.400000000000000000e+01,-1.040000000000000000e+02,7.400000000000000000e+01
7.210000000000000000e+02,6.300000000000000000e+02,4.029000000000000000e+03,3.000000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01
6.960000000000000000e+02,6.810000000000000000e+02,4.228000000000000000e+03,-3.500000000000000000e+01,-9.800000000000000000e+01,-1.200000000000000000e+01
7.480000000000000000e+02,6.150000000000000000e+02,4.207000000000000000e+03,-4.000000000000000000e+00,-6.900000000000000000e+01,3.200000000000000000e+01
7.750000000000000000e+02,6.990000000000000000e+02,4.204000000000000000e+03,-3.000000000000000000e+01,9.000000000000000000e+00,8.000000000000000000e+00
8.040000000000000000e+02,6.040000000000000000e+02,4.129000000000000000e+03,5.200000000000000000e+01,1.100000000000000000e+01,-7.000000000000000000e+00
7.550000000000000000e+02,6.530000000000000000e+02,4.150000000000000000e+03,7.100000000000000000e+01,1.000000000000000000e+00,-4.800000000000000000e+01
7.200000000000000000e+02,5.930000000000000000e+02,4.893000000000000000e+03,1.300000000000000000e+01,-4.000000000000000000e+01,9.000000000000000000e+00
1.791000000000000000e+03,9.400000000000000000e+01,1.024900000000000000e+04,-5.220000000000000000e+02,6.860000000000000000e+02,5.540000000000000000e+02
6.320000000000000000e+02,1.914000000000000000e+03,7.074000000000000000e+03,-6.850000000000000000e+02,3.255000000000000000e+03,-5.560000000000000000e+02
4.540000000000000000e+02,3.860000000000000000e+02,2.016000000000000000e+03,-9.230000000000000000e+02,2.437000000000000000e+03,-7.700000000000000000e+02
-7.940000000000000000e+02,-5.140000000000000000e+02,2.210000000000000000e+02,-5.930000000000000000e+02,6.750000000000000000e+02,-6.090000000000000000e+02
-3.310000000000000000e+02,-1.260000000000000000e+02,1.052000000000000000e+03,-8.200000000000000000e+01,2.190000000000000000e+02,1.300000000000000000e+01
-7.410000000000000000e+02,-1.210000000000000000e+02,2.732000000000000000e+03,2.140000000000000000e+02,-4.000000000000000000e+02,1.150000000000000000e+02
-1.381000000000000000e+03,1.060000000000000000e+02,3.973000000000000000e+03,9.800000000000000000e+01,-6.370000000000000000e+02,1.090000000000000000e+02
-1.243000000000000000e+03,-1.100000000000000000e+01,4.380000000000000000e+03,1.640000000000000000e+02,-3.420000000000000000e+02,1.030000000000000000e+02
-1.144000000000000000e+03,-9.500000000000000000e+01,4.427000000000000000e+03,4.100000000000000000e+01,-3.300000000000000000e+01,1.000000000000000000e+01
-1.070000000000000000e+03,-1.460000000000000000e+02,4.156000000000000000e+03,-4.900000000000000000e+01,4.900000000000000000e+01,2.900000000000000000e+01
-1.083000000000000000e+03,-9.400000000000000000e+01,3.863000000000000000e+03,-1.800000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01
-1.160000000000000000e+03,-1.320000000000000000e+02,3.839000000000000000e+03,-7.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01
-1.282000000000000000e+03,-4.100000000000000000e+01,3.969000000000000000e+03,1.900000000000000000e+01,2.200000000000000000e+01,3.100000000000000000e+01
-1.122000000000000000e+03,-6.000000000000000000e+01,4.119000000000000000e+03,1.200000000000000000e+01,-3.500000000000000000e+01,2.900000000000000000e+01
-1.080000000000000000e+03,-4.200000000000000000e+01,4.186000000000000000e+03,1.500000000000000000e+01,-8.000000000000000000e+00,-6.200000000000000000e+01
-1.089000000000000000e+03,-5.400000000000000000e+01,4.091000000000000000e+03,-3.200000000000000000e+01,-5.000000000000000000e+00,5.000000000000000000e+00
-1.131000000000000000e+03,-1.230000000000000000e+02,4.008000000000000000e+03,-2.500000000000000000e+01,7.500000000000000000e+01,-9.400000000000000000e+01
-1.098000000000000000e+03,-1.850000000000000000e+02,3.948000000000000000e+03,-6.900000000000000000e+01,-1.450000000000000000e+02,-1.200000000000000000e+01
-1.090000000000000000e+03,-1.850000000000000000e+02,3.974000000000000000e+03,2.300000000000000000e+01,-9.600000000000000000e+01,-7.000000000000000000e+00
-1.060000000000000000e+03,-1.740000000000000000e+02,4.068000000000000000e+03,9.000000000000000000e+00,-5.200000000000000000e+01,5.400000000000000000e+01
-1.108000000000000000e+03,-5.600000000000000000e+01,4.094000000000000000e+03,4.000000000000000000e+00,-7.100000000000000000e+01,-2.000000000000000000e+00
-1.061000000000000000e+03,-1.130000000000000000e+02,4.091000000000000000e+03,-4.000000000000000000e+00,-1.950000000000000000e+02,1.800000000000000000e+01
-9.240000000000000000e+02,-1.080000000000000000e+02,3.870000000000000000e+03,-4.800000000000000000e+01,-1.870000000000000000e+02,1.170000000000000000e+02
-6.380000000000000000e+02,2.730000000000000000e+02,3.133000000000000000e+03,-2.190000000000000000e+02,-1.990000000000000000e+02,1.010000000000000000e+02
-2.700000000000000000e+02,-4.330000000000000000e+02,1.866000000000000000e+03,-3.940000000000000000e+02,-3.500000000000000000e+02,3.530000000000000000e+02
-1.081000000000000000e+03,-1.243000000000000000e+03,2.400000000000000000e+02,3.500000000000000000e+02,-4.100000000000000000e+02,6.060000000000000000e+02
7.560000000000000000e+02,-2.940000000000000000e+02,3.261000000000000000e+03,1.219000000000000000e+03,-2.798000000000000000e+03,1.096000000000000000e+03
1.152000000000000000e+03,1.459000000000000000e+03,7.530000000000000000e+03,9.210000000000000000e+02,-1.829000000000000000e+03,-9.000000000000000000e+01
1.117000000000000000e+03,7.420000000000000000e+02,7.528000000000000000e+03,3.390000000000000000e+02,-1.045000000000000000e+03,1.030000000000000000e+02
9.160000000000000000e+02,3.770000000000000000e+02,5.623000000000000000e+03,6.400000000000000000e+01,2.820000000000000000e+02,1.060000000000000000e+02
3.840000000000000000e+02,1.052000000000000000e+03,4.435000000000000000e+03,1.190000000000000000e+02,1.610000000000000000e+02,1.050000000000000000e+02
4.180000000000000000e+02,5.910000000000000000e+02,4.411000000000000000e+03,-2.190000000000000000e+02,2.380000000000000000e+02,-1.500000000000000000e+01
6.890000000000000000e+02,5.550000000000000000e+02,3.999000000000000000e+03,-1.270000000000000000e+02,-6.500000000000000000e+01,-1.110000000000000000e+02
6.790000000000000000e+02,4.470000000000000000e+02,4.025000000000000000e+03,-3.500000000000000000e+01,-1.660000000000000000e+02,-3.900000000000000000e+01
7.810000000000000000e+02,4.600000000000000000e+02,4.162000000000000000e+03,-2.700000000000000000e+01,-1.490000000000000000e+02,-7.600000000000000000e+01
6.740000000000000000e+02,5.140000000000000000e+02,4.226000000000000000e+03,-3.500000000000000000e+01,-1.460000000000000000e+02,-2.900000000000000000e+01
7.760000000000000000e+02,1.710000000000000000e+02,4.209000000000000000e+03,-6.400000000000000000e+01,-2.310000000000000000e+02,2.700000000000000000e+01
8.370000000000000000e+02,3.480000000000000000e+02,4.233000000000000000e+03,-1.050000000000000000e+02,8.400000000000000000e+01,-1.800000000000000000e+01
7.040000000000000000e+02,5.410000000000000000e+02,4.061000000000000000e+03,-7.500000000000000000e+01,-1.760000000000000000e+02,-2.100000000000000000e+01
7.180000000000000000e+02,5.410000000000000000e+02,4.055000000000000000e+03,-4.000000000000000000e+01,8.600000000000000000e+01,-2.400000000000000000e+01
7.470000000000000000e+02,4.820000000000000000e+02,4.103000000000000000e+03,-1.600000000000000000e+01,-7.500000000000000000e+01,-3.100000000000000000e+01
8.020000000000000000e+02,3.560000000000000000e+02,4.107000000000000000e+03,2.600000000000000000e+01,-1.700000000000000000e+01,-6.000000000000000000e+00
7.700000000000000000e+02,3.270000000000000000e+02,4.040000000000000000e+03,5.100000000000000000e+01,-3.600000000000000000e+01,-1.030000000000000000e+02
7.880000000000000000e+02,3.940000000000000000e+02,4.093000000000000000e+03,4.500000000000000000e+01,-6.100000000000000000e+01,-5.500000000000000000e+01
7.780000000000000000e+02,4.410000000000000000e+02,4.094000000000000000e+03,2.300000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+00
7.750000000000000000e+02,4.600000000000000000e+02,4.096000000000000000e+03,4.000000000000000000e+00,-6.500000000000000000e+01,-2.600000000000000000e+01
8.040000000000000000e+02,4.900000000000000000e+02,4.240000000000000000e+03,-3.600000000000000000e+01,-5.700000000000000000e+01,1.000000000000000000e+00
7.550000000000000000e+02,4.600000000000000000e+02,4.404000000000000000e+03,-2.000000000000000000e+01,-1.400000000000000000e+01,8.000000000000000000e+00
7.200000000000000000e+02,3.220000000000000000e+02,4.908000000000000000e+03,1.220000000000000000e+02,-1.600000000000000000e+01,-2.900000000000000000e+01
9.300000000000000000e+02,4.890000000000000000e+02,6.290000000000000000e+03,4.520000000000000000e+02,-3.420000000000000000e+02,5.400000000000000000e+01
1.150000000000000000e+03,1.218000000000000000e+03,7.040000000000000000e+03,-3.620000000000000000e+02,1.880000000000000000e+02,2.650000000000000000e+02
1.482000000000000000e+03,9.820000000000000000e+02,5.690000000000000000e+03,-5.740000000000000000e+02,1.640000000000000000e+03,-3.810000000000000000e+02
7.150000000000000000e+02,5.950000000000000000e+02,3.367000000000000000e+03,-7.060000000000000000e+02,1.615000000000000000e+03,-5.120000000000000000e+02
